DATE,CODE,SEC_NAME,EXE_MODE,EXE_PRICE,涨跌额,涨跌幅,成交量,成交额(万),持仓量,行权价,EXE_ENDDATE,持仓量,日增,昨收,今开
2018/12/20,10001557,50ETF沽12月2500,认沽,0.1679,0.0329,24.37%,19351,31521613,20085,2.500,2018/12/26 0:00,-6526,0.1350,0.1388
2018/12/20,10001313,50ETF购12月2450A,认购,0.0040,-0.0031,-43.66%,34494,1710959,88733,2.450,2018/12/26 0:00,-3804,0.0071,0.0060
2018/12/20,10001556,50ETF沽12月2450,认沽,0.1197,0.0314,35.56%,50204,57631694,35502,2.450,2018/12/26 0:00,-9362,0.0883,0.0892
2018/12/20,10001543,50ETF购12月2250,认购,0.0888,-0.0315,-26.18%,13532,12357931,6269,2.250,2018/12/26 0:00,2439,0.1203,0.1203
2018/12/20,10001334,50ETF沽12月2892A,认沽,0.5582,0.0312,5.92%,1110,6241248,6699,2.892,2018/12/26 0:00,-245,0.5270,0.5227
2018/12/20,10001321,50ETF购12月2843A,认购,0.0002,-0.0001,-33.33%,1756,5158,36746,2.843,2018/12/26 0:00,-397,0.0003,0.0003
2018/12/20,10001552,50ETF沽12月2250,认沽,0.0053,0.0027,103.85%,51913,3074547,28411,2.250,2018/12/26 0:00,15281,0.0026,0.0029
2018/12/20,10001549,50ETF购12月2550,认购,0.0014,-0.0001,-6.67%,15326,201236,42963,2.550,2018/12/26 0:00,-5792,0.0015,0.0016
2018/12/20,10001615,50ETF购12月2700,认购,0.0004,0.0000,0.00%,1748,8879,7305,2.700,2018/12/26 0:00,-67,0.0004,0.0004
2018/12/20,10001545,50ETF购12月2350,认购,0.0224,-0.0171,-43.29%,191130,49125828,83301,2.350,2018/12/26 0:00,36453,0.0395,0.0397
2018/12/20,10001631,50ETF购12月2150,认购,0.1833,-0.0349,-15.99%,1573,2931478,509,2.150,2018/12/26 0:00,509,0.2182,0.2236
2018/12/20,10001623,50ETF购12月2200,认购,0.1365,-0.0319,-18.94%,4665,6551530,2037,2.200,2018/12/26 0:00,1072,0.1684,0.1692
2018/12/20,10001632,50ETF沽12月2150,认沽,0.0009,0.0005,125.00%,3137,38193,1921,2.150,2018/12/26 0:00,1921,0.0004,0.0006
2018/12/20,10001411,50ETF购12月2156A,认购,0.1781,-0.0344,-16.19%,2801,5292939,4918,2.156,2018/12/26 0:00,-928,0.2125,0.2125
2018/12/20,10001554,50ETF沽12月2350,认沽,0.0365,0.0157,75.48%,196485,71865803,66452,2.350,2018/12/26 0:00,-15407,0.0208,0.0213
2018/12/20,10001616,50ETF沽12月2700,认沽,0.3677,0.0327,9.76%,942,3434012,684,2.700,2018/12/26 0:00,49,0.3350,0.3306
2018/12/20,10001332,50ETF沽12月2401A,认沽,0.0761,0.0274,56.26%,43112,31341769,32019,2.401,2018/12/26 0:00,-7649,0.0487,0.0508
2018/12/20,10001555,50ETF沽12月2400,认沽,0.0720,0.0245,51.58%,127708,90295457,41843,2.400,2018/12/26 0:00,-17252,0.0475,0.0496
2018/12/20,10001624,50ETF沽12月2200,认沽,0.0019,0.0008,72.73%,16133,390291,6783,2.200,2018/12/26 0:00,4170,0.0011,0.0011
2018/12/20,10001551,50ETF购12月2650,认购,0.0005,-0.0001,-16.67%,3066,19723,13734,2.650,2018/12/26 0:00,-1893,0.0006,0.0005
2018/12/20,10001383,50ETF购12月2205A,认购,0.1304,-0.0341,-20.73%,2554,3509791,2446,2.205,2018/12/26 0:00,-51,0.1645,0.1647
2018/12/20,10001412,50ETF沽12月2156A,认沽,0.0008,0.0003,60.00%,11793,140669,52313,2.156,2018/12/26 0:00,-6230,0.0005,0.0005
2018/12/20,10001322,50ETF沽12月2450A,认沽,0.1192,0.0309,34.99%,19061,22253202,27459,2.450,2018/12/26 0:00,-6388,0.0883,0.0911
2018/12/20,10001318,50ETF购12月2696A,认购,0.0004,0.0000,0.00%,4462,21971,29181,2.696,2018/12/26 0:00,-2626,0.0004,0.0004
2018/12/20,10001324,50ETF沽12月2549A,认沽,0.2147,0.0307,16.68%,5276,11413472,8352,2.549,2018/12/26 0:00,-2118,0.1840,0.1830
2018/12/20,10001327,50ETF沽12月2696A,认沽,0.3626,0.0316,9.55%,872,3199432,2904,2.696,2018/12/26 0:00,-243,0.3310,0.3268
2018/12/20,10001384,50ETF沽12月2205A,认沽,0.0016,0.0005,45.45%,13404,303862,27676,2.205,2018/12/26 0:00,-2135,0.0011,0.0011
2018/12/20,10001560,50ETF沽12月2650,认沽,0.3162,0.0312,10.95%,1508,4718590,1686,2.650,2018/12/26 0:00,-232,0.2850,0.2800
2018/12/20,10001633,50ETF购1月2150,认购,0.2028,-0.0282,-12.21%,2793,5686355,892,2.150,2019/1/23 0:00,892,0.2310,0.2208
2018/12/20,10001634,50ETF沽1月2150,认沽,0.0086,0.0047,120.51%,20750,1729188,10503,2.150,2019/1/23 0:00,10503,0.0039,0.0039
2018/12/20,10001570,50ETF沽1月2250,认沽,0.0271,0.0114,72.61%,40712,11121107,40678,2.250,2019/1/23 0:00,2468,0.0157,0.0163
2018/12/20,10001576,50ETF沽1月2550,认沽,0.2133,0.0283,15.30%,4056,8491711,4440,2.550,2019/1/23 0:00,1,0.1850,0.1900
2018/12/20,10001568,50ETF购1月2600,认购,0.0062,0.0002,3.33%,17109,1048284,31134,2.600,2019/1/23 0:00,1391,0.0060,0.0060
2018/12/20,10001528,50ETF购1月2352A,认购,0.0645,-0.0135,-17.31%,8730,5801563,3370,2.352,2019/1/23 0:00,1502,0.0780,0.0778
2018/12/20,10001541,50ETF沽1月2549A,认沽,0.2152,0.0312,16.96%,1443,3088253,3251,2.549,2019/1/23 0:00,-16,0.1840,0.1801
2018/12/20,10001535,50ETF沽1月2254A,认沽,0.0294,0.0124,72.94%,10518,3121936,10231,2.254,2019/1/23 0:00,-2751,0.0170,0.0173
2018/12/20,10001531,50ETF购1月2500A,认购,0.0186,-0.0034,-15.45%,6162,1209918,8012,2.500,2019/1/23 0:00,1179,0.0220,0.0209
2018/12/20,10001539,50ETF沽1月2450A,认沽,0.1336,0.0285,27.12%,5754,7566602,5505,2.450,2019/1/23 0:00,-87,0.1051,0.1042
2018/12/20,10001527,50ETF购1月2303A,认购,0.0893,-0.0192,-17.70%,6302,5838126,2613,2.303,2019/1/23 0:00,998,0.1085,0.1080
2018/12/20,10001542,50ETF沽1月2598A,认沽,0.2603,0.0273,11.72%,1256,3229322,2453,2.598,2019/1/23 0:00,-71,0.2330,0.2234
2018/12/20,10001534,50ETF沽1月2205A,认沽,0.0172,0.0081,89.01%,9735,1503079,14697,2.205,2019/1/23 0:00,-1250,0.0091,0.0095
2018/12/20,10001538,50ETF沽1月2401A,认沽,0.0997,0.0252,33.83%,7919,7721529,3880,2.401,2019/1/23 0:00,31,0.0745,0.0740
2018/12/20,10001525,50ETF购1月2205A,认购,0.1570,-0.0275,-14.91%,2238,3655181,1271,2.205,2019/1/23 0:00,369,0.1845,0.1828
2018/12/20,10001532,50ETF购1月2549A,认购,0.0113,-0.0013,-10.32%,6689,753955,6769,2.549,2019/1/23 0:00,-1118,0.0126,0.0121
2018/12/20,10001573,50ETF沽1月2400,认沽,0.0996,0.0255,34.41%,47152,45069147,34257,2.400,2019/1/23 0:00,5562,0.0741,0.0741
2018/12/20,10001564,50ETF购1月2400,认购,0.0460,-0.0092,-16.67%,64218,29434944,54306,2.400,2019/1/23 0:00,17499,0.0552,0.0547
2018/12/20,10001571,50ETF沽1月2300,认沽,0.0461,0.0166,56.27%,44528,19226397,36552,2.300,2019/1/23 0:00,436,0.0295,0.0295
2018/12/20,10001574,50ETF沽1月2450,认沽,0.1332,0.0281,26.74%,27364,35604236,33664,2.450,2019/1/23 0:00,2349,0.1051,0.1051
2018/12/20,10001563,50ETF购1月2350,认购,0.0668,-0.0127,-15.97%,43697,29065505,28289,2.350,2019/1/23 0:00,15488,0.0795,0.0784
2018/12/20,10001575,50ETF沽1月2500,认沽,0.1730,0.0329,23.48%,13880,23367003,16587,2.500,2019/1/23 0:00,3751,0.1401,0.1428
2018/12/20,10001567,50ETF购1月2550,认购,0.0115,0.0000,0.00%,17952,1950773,29127,2.550,2019/1/23 0:00,577,0.0115,0.0110
2018/12/20,10001566,50ETF购1月2500,认购,0.0188,-0.0032,-14.55%,36956,6856913,49229,2.500,2019/1/23 0:00,8050,0.0220,0.0200
2018/12/20,10001565,50ETF购1月2450,认购,0.0301,-0.0059,-16.39%,52374,15862185,64265,2.450,2019/1/23 0:00,13301,0.0360,0.0349
2018/12/20,10001569,50ETF购1月2650,认购,0.0036,0.0000,0.00%,10310,377549,21165,2.650,2019/1/23 0:00,-2081,0.0036,0.0033
2018/12/20,10001626,50ETF沽1月2200,认沽,0.0160,0.0073,83.91%,28875,4242158,18688,2.200,2019/1/23 0:00,7289,0.0087,0.0088
2018/12/20,10001561,50ETF购1月2250,认购,0.1248,-0.0228,-15.45%,6915,8735636,7645,2.250,2019/1/23 0:00,2070,0.1476,0.1497
2018/12/20,10001625,50ETF购1月2200,认购,0.1615,-0.0273,-14.46%,7162,11759430,3984,2.200,2019/1/23 0:00,1893,0.1888,0.1888
2018/12/20,10001578,50ETF沽1月2650,认沽,0.3076,0.0226,7.93%,2384,7221599,2378,2.650,2019/1/23 0:00,-229,0.2850,0.2704
2018/12/20,10001618,50ETF沽1月2700,认沽,0.3542,0.0192,5.73%,1922,6803926,2370,2.700,2019/1/23 0:00,144,0.3350,0.3219
2018/12/20,10001562,50ETF购1月2300,认购,0.0922,-0.0180,-16.33%,16976,15558889,11012,2.300,2019/1/23 0:00,4152,0.1102,0.1103
2018/12/20,10001572,50ETF沽1月2350,认沽,0.0680,0.0196,40.50%,50790,33596914,30775,2.350,2019/1/23 0:00,-244,0.0484,0.0484
2018/12/20,10001617,50ETF购1月2700,认购,0.0025,0.0005,25.00%,6618,151329,18989,2.700,2019/1/23 0:00,748,0.0020,0.0022
2018/12/20,10001577,50ETF沽1月2600,认沽,0.2610,0.0260,11.06%,2037,5205586,2539,2.600,2019/1/23 0:00,-255,0.2350,0.2355
2018/12/20,10001529,50ETF购1月2401A,认购,0.0450,-0.0087,-16.20%,8217,3829628,6003,2.401,2019/1/23 0:00,1149,0.0537,0.0527
2018/12/20,10001537,50ETF沽1月2352A,认沽,0.0703,0.0210,42.60%,12094,8214948,6564,2.352,2019/1/23 0:00,-568,0.0493,0.0500
2018/12/20,10001540,50ETF沽1月2500A,认沽,0.1733,0.0332,23.70%,2582,4440087,4116,2.500,2019/1/23 0:00,132,0.1401,0.1461
2018/12/20,10001536,50ETF沽1月2303A,认沽,0.0467,0.0162,53.11%,8248,3753077,6826,2.303,2019/1/23 0:00,-487,0.0305,0.0309
2018/12/20,10001530,50ETF购1月2450A,认购,0.0298,-0.0062,-17.22%,6790,2098046,9625,2.450,2019/1/23 0:00,967,0.0360,0.0348
2018/12/20,10001533,50ETF购1月2598A,认购,0.0062,0.0002,3.33%,10051,617859,15223,2.598,2019/1/23 0:00,1183,0.0060,0.0062
2018/12/20,10001526,50ETF购1月2254A,认购,0.1208,-0.0225,-15.70%,3004,3735364,1074,2.254,2019/1/23 0:00,381,0.1433,0.1423
2018/12/20,10001579,50ETF购3月2250,认购,0.1721,-0.0218,-11.24%,601,1043097,752,2.250,2019/3/27 0:00,59,0.1939,0.1943
2018/12/20,10001588,50ETF沽3月2250,认沽,0.0555,0.0152,37.72%,3960,2062650,5844,2.250,2019/3/27 0:00,-185,0.0403,0.0402
2018/12/20,10001627,50ETF购3月2200,认购,0.2054,-0.0250,-10.85%,1523,3192640,1329,2.200,2019/3/27 0:00,1075,0.2304,0.2312
2018/12/20,10001593,50ETF沽3月2500,认沽,0.1928,0.0338,21.26%,1141,2162606,2226,2.500,2019/3/27 0:00,-174,0.1590,0.1604
2018/12/20,10001470,50ETF沽3月2794A,认沽,0.4369,0.0079,1.84%,514,2240563,4436,2.794,2019/3/27 0:00,98,0.4290,0.3969
2018/12/20,10001587,50ETF购3月2650,认购,0.0273,-0.0012,-4.21%,1968,515250,3596,2.650,2019/3/27 0:00,690,0.0285,0.0284
2018/12/20,10001423,50ETF购3月2647A,认购,0.0282,-0.0009,-3.09%,1668,461843,6789,2.647,2019/3/27 0:00,93,0.0291,0.0279
2018/12/20,10001437,50ETF购3月2254A,认购,0.1696,-0.0218,-11.39%,1305,2247697,1556,2.254,2019/3/27 0:00,-153,0.1914,0.1924
2018/12/20,10001628,50ETF沽3月2200,认沽,0.0405,0.0136,50.56%,2674,993156,6547,2.200,2019/3/27 0:00,411,0.0269,0.0272
2018/12/20,10001431,50ETF沽3月2598A,认沽,0.2669,0.0339,14.55%,201,519945,1413,2.598,2019/3/27 0:00,73,0.2330,0.2270
2018/12/20,10001428,50ETF沽3月2450A,认沽,0.1593,0.0307,23.87%,872,1381640,2583,2.450,2019/3/27 0:00,-363,0.1286,0.1260
2018/12/20,10001595,50ETF沽3月2600,认沽,0.2689,0.0339,14.43%,740,1986415,1213,2.600,2019/3/27 0:00,-212,0.2350,0.2306
2018/12/20,10001580,50ETF购3月2300,认购,0.1432,-0.0179,-11.11%,1158,1647358,844,2.300,2019/3/27 0:00,358,0.1611,0.1631
2018/12/20,10001620,50ETF沽3月2700,认沽,0.3538,0.0188,5.61%,354,1243102,1316,2.700,2019/3/27 0:00,-50,0.3350,0.3134
2018/12/20,10001442,50ETF沽3月2156A,认沽,0.0293,0.0115,64.61%,11874,3308015,27976,2.156,2019/3/27 0:00,2788,0.0178,0.0190
2018/12/20,10001592,50ETF沽3月2450,认沽,0.1583,0.0297,23.09%,1760,2704576,3549,2.450,2019/3/27 0:00,-618,0.1286,0.1272
2018/12/20,10001596,50ETF沽3月2650,认沽,0.3114,0.0264,9.26%,474,1451018,683,2.650,2019/3/27 0:00,126,0.2850,0.2706
2018/12/20,10001590,50ETF沽3月2350,认沽,0.1015,0.0246,31.99%,2463,2310293,4949,2.350,2019/3/27 0:00,911,0.0769,0.0755
2018/12/20,10001429,50ETF沽3月2500A,认沽,0.1945,0.0355,22.33%,622,1187666,2666,2.500,2019/3/27 0:00,-55,0.1590,0.1570
2018/12/20,10001583,50ETF购3月2450,认购,0.0755,-0.0078,-9.36%,1753,1319662,3381,2.450,2019/3/27 0:00,191,0.0833,0.0833
2018/12/20,10001591,50ETF沽3月2400,认沽,0.1275,0.0275,27.50%,1653,1984125,3795,2.400,2019/3/27 0:00,-90,0.1000,0.0998
2018/12/20,10001586,50ETF购3月2600,认购,0.0364,-0.0016,-4.21%,2044,708837,4097,2.600,2019/3/27 0:00,769,0.0380,0.0365
2018/12/20,10001620,50ETF沽3月2700,认沽,0.3538,0.0188,5.61%,354,1243102,1316,2.700,2019/3/27 0:00,-50,0.3350,0.3134
2018/12/20,10001423,50ETF购3月2647A,认购,0.0282,-0.0009,-3.09%,1668,461843,6789,2.647,2019/3/27 0:00,93,0.0291,0.0279
2018/12/20,10001429,50ETF沽3月2500A,认沽,0.1945,0.0355,22.33%,622,1187666,2666,2.500,2019/3/27 0:00,-55,0.1590,0.1570
2018/12/20,10001594,50ETF沽3月2550,认沽,0.2299,0.0356,18.32%,659,1477529,633,2.550,2019/3/27 0:00,-102,0.1943,0.1924
2018/12/20,10001582,50ETF购3月2400,认购,0.0961,-0.0100,-9.43%,2128,2004043,3075,2.400,2019/3/27 0:00,692,0.1061,0.1061
2018/12/20,10001586,50ETF购3月2600,认购,0.0364,-0.0016,-4.21%,2044,708837,4097,2.600,2019/3/27 0:00,769,0.0380,0.0365
2018/12/20,10001439,50ETF购3月2205A,认购,0.2019,-0.0251,-11.06%,367,776858,2015,2.205,2019/3/27 0:00,77,0.2270,0.2273
2018/12/20,10001424,50ETF购3月2696A,认购,0.0214,-0.0006,-2.73%,1401,290828,6080,2.696,2019/3/27 0:00,-55,0.0220,0.0215
2018/12/20,10001418,50ETF购3月2401A,认购,0.0948,-0.0108,-10.23%,712,680185,4768,2.401,2019/3/27 0:00,-62,0.1056,0.1068
2018/12/20,10001636,50ETF沽3月2150,认沽,0.0279,0.0111,66.07%,2228,576006,1251,2.150,2019/3/27 0:00,1251,0.0168,0.0176
2018/12/20,10001430,50ETF沽3月2549A,认沽,0.2329,0.0394,20.36%,1349,2898952,3171,2.549,2019/3/27 0:00,-314,0.1935,0.1915
2018/12/20,10001425,50ETF购3月2745A,认购,0.0166,0.0007,4.40%,5701,915123,14364,2.745,2019/3/27 0:00,-1275,0.0159,0.0152
2018/12/20,10001435,50ETF购3月2303A,认购,0.1395,-0.0191,-12.04%,393,568924,1094,2.303,2019/3/27 0:00,89,0.1586,0.1595
2018/12/20,10001584,50ETF购3月2500,认购,0.0602,-0.0049,-7.53%,2934,1695448,5130,2.500,2019/3/27 0:00,901,0.0651,0.0649
2018/12/20,10001420,50ETF购3月2500A,认购,0.0602,-0.0049,-7.53%,1009,607677,7008,2.500,2019/3/27 0:00,321,0.0651,0.0707
2018/12/20,10001436,50ETF沽3月2303A,认沽,0.0786,0.0210,36.46%,848,620828,2839,2.303,2019/3/27 0:00,-124,0.0576,0.0577
2018/12/20,10001469,50ETF购3月2794A,认购,0.0120,0.0009,8.11%,4053,466565,21391,2.794,2019/3/27 0:00,430,0.0111,0.0106
2018/12/20,10001433,50ETF沽3月2696A,认沽,0.3510,0.0200,6.04%,243,863089,1992,2.696,2019/3/27 0:00,9,0.3310,0.3099
2018/12/20,10001441,50ETF购3月2156A,认购,0.2380,-0.0273,-10.29%,911,2256354,6623,2.156,2019/3/27 0:00,287,0.2653,0.2678
2018/12/20,10001438,50ETF沽3月2254A,认沽,0.0579,0.0168,40.88%,2073,1159851,7021,2.254,2019/3/27 0:00,-196,0.0411,0.0379
2018/12/21,10001370,50ETF沽12月2303A,认沽,0.0257,0.0106,70.20%,54220,17070893,26832,2.303,2018/12/26 0:00,-11641,0.0151,0.0175
2018/12/21,10001411,50ETF购12月2156A,认购,0.1466,-0.0315,-17.69%,1776,2614036,4999,2.156,2018/12/26 0:00,81,0.1781,0.1705
2018/12/21,10001557,50ETF沽12月2500,认沽,0.1985,0.0295,17.46%,15213,31134363,15351,2.500,2018/12/26 0:00,-4734,0.1690,0.1755
2018/12/21,10001546,50ETF购12月2400,认购,0.0040,-0.0054,-57.45%,100705,5097996,117648,2.400,2018/12/26 0:00,-6064,0.0094,0.0081
2018/12/21,10001326,50ETF沽12月2647A,认沽,0.3462,0.0302,9.56%,1802,6410819,5274,2.647,2018/12/26 0:00,-644,0.3160,0.3271
2018/12/21,10001334,50ETF沽12月2892A,认沽,0.5931,0.0321,5.72%,545,3310067,6557,2.892,2018/12/26 0:00,-142,0.5610,0.5874
2018/12/21,10001556,50ETF沽12月2450,认沽,0.1489,0.0292,24.39%,26999,41837907,26766,2.450,2018/12/26 0:00,-8736,0.1197,0.1304
2018/12/21,10001316,50ETF购12月2598A,认购,0.0005,-0.0005,-50.00%,9002,74418,34884,2.598,2018/12/26 0:00,-4607,0.0010,0.0010
2018/12/21,10001558,50ETF沽12月2550,认沽,0.2483,0.0293,13.38%,3351,8402924,4352,2.550,2018/12/26 0:00,-1158,0.2190,0.2274
2018/12/21,10001330,50ETF沽12月2843A,认沽,0.5437,0.0317,6.19%,455,2534302,1831,2.843,2018/12/26 0:00,-102,0.5120,0.5273
2018/12/21,10001544,50ETF购12月2300,认购,0.0271,-0.0228,-45.69%,132341,37437340,50785,2.300,2018/12/26 0:00,26913,0.0499,0.0470
2018/12/21,10001616,50ETF沽12月2700,认沽,0.4000,0.0310,8.40%,468,1869375,592,2.700,2018/12/26 0:00,-92,0.3690,0.3818
2018/12/21,10001378,50ETF沽12月2254A,认沽,0.0091,0.0039,75.00%,50137,6295646,34430,2.254,2018/12/26 0:00,-3121,0.0052,0.0075
2018/12/21,10001412,50ETF沽12月2156A,认沽,0.0014,0.0006,75.00%,17760,291449,50403,2.156,2018/12/26 0:00,-1910,0.0008,0.0011
2018/12/21,10001327,50ETF沽12月2696A,认沽,0.3961,0.0311,8.52%,707,2866267,2698,2.696,2018/12/26 0:00,-206,0.3650,0.3776
2018/12/21,10001313,50ETF购12月2450A,认购,0.0019,-0.0022,-53.66%,28924,713756,78986,2.450,2018/12/26 0:00,-9747,0.0041,0.0038
2018/12/21,10001549,50ETF购12月2550,认购,0.0007,-0.0006,-46.15%,10594,93143,36156,2.550,2018/12/26 0:00,-6807,0.0013,0.0012
2018/12/21,10001328,50ETF沽12月2745A,认沽,0.4439,0.0299,7.22%,542,2473885,3618,2.745,2018/12/26 0:00,-148,0.4140,0.4276
2018/12/21,10001324,50ETF沽12月2549A,认沽,0.2480,0.0300,13.76%,3800,9686106,7417,2.549,2018/12/26 0:00,-935,0.2180,0.2244
2018/12/21,10001623,50ETF购12月2200,认购,0.1049,-0.0316,-23.15%,11585,11808951,3810,2.200,2018/12/26 0:00,1773,0.1365,0.1307
2018/12/21,10001553,50ETF沽12月2300,认沽,0.0240,0.0096,66.67%,204829,60001244,57075,2.300,2018/12/26 0:00,2711,0.0144,0.0166
2018/12/21,10001555,50ETF沽12月2400,认沽,0.1016,0.0296,41.11%,54840,57938368,31081,2.400,2018/12/26 0:00,-10762,0.0720,0.0798
2018/12/21,10001332,50ETF沽12月2401A,认沽,0.1005,0.0244,32.06%,20379,22057725,24894,2.401,2018/12/26 0:00,-7125,0.0761,0.0878
2018/12/21,10001543,50ETF购12月2250,认购,0.0620,-0.0268,-30.18%,39046,23333919,12981,2.250,2018/12/26 0:00,6712,0.0888,0.0853
2018/12/21,10001548,50ETF购12月2500,认购,0.0011,-0.0011,-50.00%,36177,490680,85565,2.500,2018/12/26 0:00,-16279,0.0022,0.0021
2018/12/21,10001317,50ETF购12月2647A,认购,0.0005,-0.0001,-16.67%,4626,26181,37904,2.647,2018/12/26 0:00,-1844,0.0006,0.0006
2018/12/21,10001359,50ETF购12月2352A,认购,0.0100,-0.0106,-51.46%,31685,3718121,29548,2.352,2018/12/26 0:00,544,0.0206,0.0190
2018/12/21,10001320,50ETF购12月2794A,认购,0.0002,-0.0001,-33.33%,1024,2699,34235,2.794,2018/12/26 0:00,-768,0.0003,0.0002
2018/12/21,10001383,50ETF购12月2205A,认购,0.1009,-0.0295,-22.62%,3724,3794490,2965,2.205,2018/12/26 0:00,519,0.1304,0.1248
2018/12/21,10001559,50ETF沽12月2600,认沽,0.2998,0.0308,11.45%,1096,3278741,1303,2.600,2018/12/26 0:00,-189,0.2690,0.2772
2018/12/21,10001315,50ETF购12月2549A,认购,0.0009,-0.0004,-30.77%,8996,89317,47965,2.549,2018/12/26 0:00,-4897,0.0013,0.0012
2018/12/21,10001547,50ETF购12月2450,认购,0.0019,-0.0022,-53.66%,63093,1550460,113496,2.450,2018/12/26 0:00,-18781,0.0041,0.0035
2018/12/21,10001550,50ETF购12月2600,认购,0.0005,-0.0005,-50.00%,4393,31418,25180,2.600,2018/12/26 0:00,-403,0.0010,0.0009
2018/12/21,10001331,50ETF购12月2401A,认购,0.0038,-0.0044,-53.66%,23392,1157004,39840,2.401,2018/12/26 0:00,-4174,0.0082,0.0079
2018/12/21,10001631,50ETF购12月2150,认购,0.1490,-0.0343,-18.71%,2773,4175507,1172,2.150,2018/12/26 0:00,663,0.1833,0.1755
2018/12/21,10001329,50ETF沽12月2794A,认沽,0.4986,0.0356,7.69%,383,1933729,1594,2.794,2018/12/26 0:00,-103,0.4630,0.4781
2018/12/21,10001318,50ETF购12月2696A,认购,0.0003,-0.0001,-25.00%,2887,12173,28027,2.696,2018/12/26 0:00,-1154,0.0004,0.0004
2018/12/21,10001321,50ETF购12月2843A,认购,0.0001,-0.0002,-66.67%,731,1935,36339,2.843,2018/12/26 0:00,-407,0.0003,0.0003
2018/12/21,10001624,50ETF沽12月2200,认沽,0.0026,0.0010,62.50%,31031,1234563,14786,2.200,2018/12/26 0:00,8003,0.0016,0.0020
2018/12/21,10001333,50ETF购12月2892A,认购,0.0002,0.0000,0.00%,1031,2180,60380,2.892,2018/12/26 0:00,-305,0.0002,0.0002
2018/12/21,10001552,50ETF沽12月2250,认沽,0.0081,0.0029,55.77%,110019,12203977,40358,2.250,2018/12/26 0:00,11947,0.0052,0.0064
2018/12/21,10001360,50ETF沽12月2352A,认沽,0.0588,0.0216,58.06%,41546,26957781,24148,2.352,2018/12/26 0:00,-15388,0.0372,0.0411
2018/12/21,10001322,50ETF沽12月2450A,认沽,0.1491,0.0294,24.56%,13900,21846032,22083,2.450,2018/12/26 0:00,-5376,0.1197,0.1246
2018/12/21,10001377,50ETF购12月2254A,认购,0.0570,-0.0290,-33.72%,15655,9100175,7551,2.254,2018/12/26 0:00,891,0.0860,0.0847
2018/12/21,10001615,50ETF购12月2700,认购,0.0003,-0.0001,-25.00%,480,1550,7233,2.700,2018/12/26 0:00,-72,0.0004,0.0004
2018/12/21,10001545,50ETF购12月2350,认购,0.0109,-0.0115,-51.34%,153945,19132011,100527,2.350,2018/12/26 0:00,17226,0.0224,0.0196
2018/12/21,10001632,50ETF沽12月2150,认沽,0.0013,0.0005,62.50%,9049,141469,5687,2.150,2018/12/26 0:00,3766,0.0008,0.0009
2018/12/21,10001319,50ETF购12月2745A,认购,0.0004,0.0001,33.33%,1473,5069,35142,2.745,2018/12/26 0:00,-345,0.0003,0.0003
2018/12/21,10001384,50ETF沽12月2205A,认沽,0.0028,0.0012,75.00%,21074,909453,26686,2.205,2018/12/26 0:00,-990,0.0016,0.0017
2018/12/21,10001551,50ETF购12月2650,认购,0.0004,-0.0002,-33.33%,2435,11113,12893,2.650,2018/12/26 0:00,-841,0.0006,0.0005
2018/12/21,10001554,50ETF沽12月2350,认沽,0.0575,0.0210,57.53%,125940,78052559,40261,2.350,2018/12/26 0:00,-26191,0.0365,0.0407
2018/12/21,10001325,50ETF沽12月2598A,认沽,0.2962,0.0292,10.94%,2005,6143125,4315,2.598,2018/12/26 0:00,-638,0.2670,0.2767
2018/12/21,10001560,50ETF沽12月2650,认沽,0.3487,0.0297,9.31%,932,3277796,1450,2.650,2018/12/26 0:00,-236,0.3190,0.3302
2018/12/21,10001323,50ETF沽12月2500A,认沽,0.2000,0.0310,18.34%,8366,17273117,17039,2.500,2018/12/26 0:00,-2901,0.1690,0.1748
2018/12/21,10001314,50ETF购12月2500A,认购,0.0011,-0.0011,-50.00%,17605,233468,58692,2.500,2018/12/26 0:00,-8527,0.0022,0.0021
2018/12/21,10001369,50ETF购12月2303A,认购,0.0251,-0.0217,-46.37%,25519,7294721,14005,2.303,2018/12/26 0:00,5422,0.0468,0.0450
2018/12/21,10001536,50ETF沽1月2303A,认沽,0.0632,0.0165,35.33%,9303,6392257,6206,2.303,2019/1/23 0:00,-620,0.0467,0.0491
2018/12/21,10001533,50ETF购1月2598A,认购,0.0048,-0.0014,-22.58%,5296,298421,15329,2.598,2019/1/23 0:00,106,0.0062,0.0060
2018/12/21,10001618,50ETF沽1月2700,认沽,0.3866,0.0176,4.77%,2090,8153840,2978,2.700,2019/1/23 0:00,608,0.3690,0.3633
2018/12/21,10001531,50ETF购1月2500A,认购,0.0142,-0.0046,-24.47%,6346,1018218,9724,2.500,2019/1/23 0:00,1712,0.0188,0.0177
2018/12/21,10001565,50ETF购1月2450,认购,0.0233,-0.0068,-22.59%,47729,11635979,76815,2.450,2019/1/23 0:00,12550,0.0301,0.0286
2018/12/21,10001540,50ETF沽1月2500A,认沽,0.1988,0.0262,15.18%,1423,2975360,4067,2.500,2019/1/23 0:00,-49,0.1726,0.1800
2018/12/21,10001530,50ETF购1月2450A,认购,0.0233,-0.0068,-22.59%,5667,1430242,10605,2.450,2019/1/23 0:00,980,0.0301,0.0286
2018/12/21,10001571,50ETF沽1月2300,认沽,0.0612,0.0151,32.75%,53692,35158783,37090,2.300,2019/1/23 0:00,538,0.0461,0.0465
